ensembl_id,gene_symbol,alias,alias_norm,source
ENSMUSG00000020059,SYCP3,SYCP3,sycp3,ensembl:mouse
ENSMUSG00000099596,ZBED4-PS3,ZBED4-PS3,zbed4ps3,ensembl:mouse
ENSMUSG00000099744,TMEM167-PS3,TMEM167-PS3,tmem167ps3,ensembl:mouse
ENSMUSG00000104580,GM42620,GM42620,gm42620,ensembl:mouse
ENSMUSG00002075219,GM54918,GM54918,gm54918,ensembl:mouse
ENSMUSG00000074375,SULT2A3,SULT2A3,sult2a3,ensembl:mouse
ENSMUSG00000029321,SLC10A6,SLC10A6,slc10a6,ensembl:mouse
ENSMUSG00000110774,GM39318,GM39318,gm39318,ensembl:mouse
ENSMUSG00000040601,NLRP4A,NLRP4A,nlrp4a,ensembl:mouse
ENSMUSG00000032042,SRPRA,SRPRA,srpra,ensembl:mouse
ENSMUSG00000084126,GM15844,GM15844,gm15844,ensembl:mouse
ENSMUSG00000064806,GM24038,GM24038,gm24038,ensembl:mouse
ENSMUSG00000105018,GM43546,GM43546,gm43546,ensembl:mouse
ENSMUSG00000052271,BHLHA15,BHLHA15,bhlha15,ensembl:mouse
ENSMUSG00000029320,1700016H13RIK,1700016H13RIK,1700016h13rik,ensembl:mouse
ENSMUSG00000112425,GM47896,GM47896,gm47896,ensembl:mouse
ENSMUSG00000112514,GM47897,GM47897,gm47897,ensembl:mouse
ENSMUSG00000021575,AHRR,AHRR,ahrr,ensembl:mouse
ENSMUSG00000112267,GM47903,GM47903,gm47903,ensembl:mouse
ENSMUSG00000091615,GM17044,GM17044,gm17044,ensembl:mouse
ENSMUSG00000019873,REEP3,REEP3,reep3,ensembl:mouse
ENSMUSG00000052482,GM8174,GM8174,gm8174,ensembl:mouse
ENSMUSG00000035900,GRAMD4,GRAMD4,gramd4,ensembl:mouse
ENSMUSG00000032058,PPP2R1B,PPP2R1B,ppp2r1b,ensembl:mouse
ENSMUSG00000061533,CEP128,CEP128,cep128,ensembl:mouse
ENSMUSG00000084102,SULT2A-PS3,SULT2A-PS3,sult2aps3,ensembl:mouse
ENSMUSG00000020061,MYBPC1,MYBPC1,mybpc1,ensembl:mouse
ENSMUSG00002075792,GM55088,GM55088,gm55088,ensembl:mouse
ENSMUSG00000054102,NLRP9A,NLRP9A,nlrp9a,ensembl:mouse
ENSMUSG00000088121,GM25721,GM25721,gm25721,ensembl:mouse
ENSMUSG00000079562,MAEA,MAEA,maea,ensembl:mouse
ENSMUSG00000089680,GM15722,GM15722,gm15722,ensembl:mouse
ENSMUSG00000022246,RAI14,RAI14,rai14,ensembl:mouse
ENSMUSG00000034751,MAST4,MAST4,mast4,ensembl:mouse
ENSMUSG00000031258,XKRX,XKRX,xkrx,ensembl:mouse
ENSMUSG00000064945,RNY3,RNY3,rny3,ensembl:mouse
ENSMUSG00000097255,RPL31-PS7,RPL31-PS7,rpl31ps7,ensembl:mouse
ENSMUSG00000065701,RNY1,RNY1,rny1,ensembl:mouse
ENSMUSG00000025823,PDIA4,PDIA4,pdia4,ensembl:mouse
ENSMUSG00000098580,MIR7023,MIR7023,mir7023,ensembl:mouse
ENSMUSG00000028910,MECR,MECR,mecr,ensembl:mouse
ENSMUSG00000052549,ARL13A,ARL13A,arl13a,ensembl:mouse
ENSMUSG00000066621,TECPR1,TECPR1,tecpr1,ensembl:mouse
ENSMUSG00000094557,RPL35A-PS7,RPL35A-PS7,rpl35aps7,ensembl:mouse
ENSMUSG00000051499,ZFP786,ZFP786,zfp786,ensembl:mouse
ENSMUSG00000063785,UTP14A,UTP14A,utp14a,ensembl:mouse
ENSMUSG00000086875,LIPO5,LIPO5,lipo5,ensembl:mouse
ENSMUSG00000062519,ZFP398,ZFP398,zfp398,ensembl:mouse
ENSMUSG00000079344,LIPO4,LIPO4,lipo4,ensembl:mouse
ENSMUSG00000111517,OR4A39,OR4A39,or4a39,ensembl:mouse
ENSMUSG00000032637,ATXN2L,ATXN2L,atxn2l,ensembl:mouse
ENSMUSG00000103194,GM37643,GM37643,gm37643,ensembl:mouse
ENSMUSG00000059742,KCNH7,KCNH7,kcnh7,ensembl:mouse
ENSMUSG00000118234,GM50115,GM50115,gm50115,ensembl:mouse
ENSMUSG00000118121,GM50233,GM50233,gm50233,ensembl:mouse
ENSMUSG00000117775,GM50462,GM50462,gm50462,ensembl:mouse
ENSMUSG00000024766,LIPO3,LIPO3,lipo3,ensembl:mouse
ENSMUSG00000115667,GM10389,GM10389,gm10389,ensembl:mouse
ENSMUSG00000103310,PCDHA12,PCDHA12,pcdha12,ensembl:mouse
ENSMUSG00000015001,OC90,OC90,oc90,ensembl:mouse
ENSMUSG00000035560,WDR20RT,WDR20RT,wdr20rt,ensembl:mouse
ENSMUSG00000107604,GM44041,GM44041,gm44041,ensembl:mouse
ENSMUSG00000113442,GM47973,GM47973,gm47973,ensembl:mouse
ENSMUSG00000025821,ZFP282,ZFP282,zfp282,ensembl:mouse
ENSMUSG00000077590,GM26015,GM26015,gm26015,ensembl:mouse
ENSMUSG00000088441,GM25599,GM25599,gm25599,ensembl:mouse
ENSMUSG00002076001,GM54578,GM54578,gm54578,ensembl:mouse
ENSMUSG00000119612,GM23948,GM23948,gm23948,ensembl:mouse
ENSMUSG00000119901,GM22782,GM22782,gm22782,ensembl:mouse
ENSMUSG00000114086,GM18968,GM18968,gm18968,ensembl:mouse
ENSMUSG00000113983,GM47742,GM47742,gm47742,ensembl:mouse
ENSMUSG00000113785,GM47975,GM47975,gm47975,ensembl:mouse
ENSMUSG00000113531,GM2915,GM2915,gm2915,ensembl:mouse
ENSMUSG00000113239,GM18388,GM18388,gm18388,ensembl:mouse
ENSMUSG00000060499,RPL10L,RPL10L,rpl10l,ensembl:mouse
ENSMUSG00000114093,GM47979,GM47979,gm47979,ensembl:mouse
ENSMUSG00000028911,SRSF4,SRSF4,srsf4,ensembl:mouse
ENSMUSG00000113288,GM47982,GM47982,gm47982,ensembl:mouse
ENSMUSG00000077546,GM22020,GM22020,gm22020,ensembl:mouse
ENSMUSG00000085029,GM13569,GM13569,gm13569,ensembl:mouse
ENSMUSG00000020963,TSHR,TSHR,tshr,ensembl:mouse
ENSMUSG00000075088,OR4A2,OR4A2,or4a2,ensembl:mouse
ENSMUSG00001118663,GM23503,GM23503,gm23503,ensembl:mouse
ENSMUSG00000111174,OR4A68,OR4A68,or4a68,ensembl:mouse
ENSMUSG00000052337,IMMT,IMMT,immt,ensembl:mouse
ENSMUSG00000046610,OACYL,OACYL,oacyl,ensembl:mouse
ENSMUSG00000112841,GM48752,GM48752,gm48752,ensembl:mouse
ENSMUSG00000075086,OR4A69,OR4A69,or4a69,ensembl:mouse
ENSMUSG00000112231,GM8435,GM8435,gm8435,ensembl:mouse
ENSMUSG00000112428,GM48106,GM48106,gm48106,ensembl:mouse
ENSMUSG00000019779,FRK,FRK,frk,ensembl:mouse
ENSMUSG00000075085,OR4A70,OR4A70,or4a70,ensembl:mouse
ENSMUSG00002075994,GM54644,GM54644,gm54644,ensembl:mouse
ENSMUSG00000086812,GM8978,GM8978,gm8978,ensembl:mouse
ENSMUSG00000118360,GM19755,GM19755,gm19755,ensembl:mouse
ENSMUSG00000117667,GM18293,GM18293,gm18293,ensembl:mouse
ENSMUSG00000085924,GM8980,GM8980,gm8980,ensembl:mouse
ENSMUSG00000022952,RUNX1,RUNX1,runx1,ensembl:mouse
ENSMUSG00000087303,LIPO2,LIPO2,lipo2,ensembl:mouse
ENSMUSG00002076619,GM54604,GM54604,gm54604,ensembl:mouse
ENSMUSG00000075324,FIGN,FIGN,fign,ensembl:mouse
ENSMUSG00000084275,GM5396,GM5396,gm5396,ensembl:mouse
ENSMUSG00002076264,GM54605,GM54605,gm54605,ensembl:mouse
ENSMUSG00000098118,GM26960,GM26960,gm26960,ensembl:mouse
ENSMUSG00000071665,FOXR2,FOXR2,foxr2,ensembl:mouse
ENSMUSG00000041658,RRAGB,RRAGB,rragb,ensembl:mouse
ENSMUSG00000051615,RAP2A,RAP2A,rap2a,ensembl:mouse
ENSMUSG00000102602,A930004J17RIK,A930004J17RIK,a930004j17rik,ensembl:mouse
ENSMUSG00000083013,GM12978,GM12978,gm12978,ensembl:mouse
ENSMUSG00000118394,GM50475,GM50475,gm50475,ensembl:mouse
ENSMUSG00000087702,GM13575,GM13575,gm13575,ensembl:mouse
ENSMUSG00000115630,RPL19-PS5,RPL19-PS5,rpl19ps5,ensembl:mouse
ENSMUSG00000070720,TMEM200B,TMEM200B,tmem200b,ensembl:mouse
ENSMUSG00000102764,GM37183,GM37183,gm37183,ensembl:mouse
ENSMUSG00000075084,OR4A71,OR4A71,or4a71,ensembl:mouse
ENSMUSG00000098837,GM20111,GM20111,gm20111,ensembl:mouse
ENSMUSG00000044700,TMEM201,TMEM201,tmem201,ensembl:mouse
ENSMUSG00000119265,GM25781,GM25781,gm25781,ensembl:mouse
ENSMUSG00000114686,GM4573,GM4573,gm4573,ensembl:mouse
ENSMUSG00000021975,INTS9,INTS9,ints9,ensembl:mouse
ENSMUSG00000111029,OR4AE1-PS1,OR4AE1-PS1,or4ae1ps1,ensembl:mouse
ENSMUSG00000099750,GM18827,GM18827,gm18827,ensembl:mouse
ENSMUSG00000079342,LIPO1,LIPO1,lipo1,ensembl:mouse
ENSMUSG00000076618,IGHJ4,IGHJ4,ighj4,ensembl:mouse
ENSMUSG00000082127,GM13577,GM13577,gm13577,ensembl:mouse
ENSMUSG00000081065,GM13576,GM13576,gm13576,ensembl:mouse
ENSMUSG00000026646,SUV39H2,SUV39H2,suv39h2,ensembl:mouse
ENSMUSG00000118208,GM50234,GM50234,gm50234,ensembl:mouse
ENSMUSG00000103255,PCDHAC1,PCDHAC1,pcdhac1,ensembl:mouse
ENSMUSG00000112869,GM48108,GM48108,gm48108,ensembl:mouse
ENSMUSG00000082733,GM15153,GM15153,gm15153,ensembl:mouse
ENSMUSG00000112885,GM29807,GM29807,gm29807,ensembl:mouse
ENSMUSG00000110935,GM8834,GM8834,gm8834,ensembl:mouse
ENSMUSG00000041649,KLF8,KLF8,klf8,ensembl:mouse
ENSMUSG00000077749,GM26341,GM26341,gm26341,ensembl:mouse
ENSMUSG00000111216,GM47044,GM47044,gm47044,ensembl:mouse
ENSMUSG00000110837,GM18729,GM18729,gm18729,ensembl:mouse
ENSMUSG00000000861,BCL11A,BCL11A,bcl11a,ensembl:mouse
ENSMUSG00000063953,AMD2,AMD2,amd2,ensembl:mouse
ENSMUSG00000097139,GM26626,GM26626,gm26626,ensembl:mouse
ENSMUSG00002075502,GM54598,GM54598,gm54598,ensembl:mouse
ENSMUSG00000110865,GM47046,GM47046,gm47046,ensembl:mouse
ENSMUSG00000027709,MCCC1,MCCC1,mccc1,ensembl:mouse
ENSMUSG00000110987,GM47048,GM47048,gm47048,ensembl:mouse
ENSMUSG00002075263,GM54553,GM54553,gm54553,ensembl:mouse
ENSMUSG00000110731,GM47049,GM47049,gm47049,ensembl:mouse
ENSMUSG00000005220,CORIN,CORIN,corin,ensembl:mouse
ENSMUSG00000022759,LRRC74B,LRRC74B,lrrc74b,ensembl:mouse
ENSMUSG00000037603,GM5519,GM5519,gm5519,ensembl:mouse
ENSMUSG00000084104,GM13578,GM13578,gm13578,ensembl:mouse
ENSMUSG00000111456,OR4A72,OR4A72,or4a72,ensembl:mouse
ENSMUSG00000085934,GM8988,GM8988,gm8988,ensembl:mouse
ENSMUSG00000117821,GM50120,GM50120,gm50120,ensembl:mouse
ENSMUSG00000111715,OR4A73,OR4A73,or4a73,ensembl:mouse
ENSMUSG00000079657,RAB26,RAB26,rab26,ensembl:mouse
ENSMUSG00000065380,GM23095,GM23095,gm23095,ensembl:mouse
ENSMUSG00000024768,LIPF,LIPF,lipf,ensembl:mouse
ENSMUSG00000080743,GM7150,GM7150,gm7150,ensembl:mouse
ENSMUSG00000041633,KCTD12B,KCTD12B,kctd12b,ensembl:mouse
ENSMUSG00000075081,OR4A74,OR4A74,or4a74,ensembl:mouse
ENSMUSG00000102697,PCDHAC2,PCDHAC2,pcdhac2,ensembl:mouse
ENSMUSG00000111239,OR4A75,OR4A75,or4a75,ensembl:mouse
ENSMUSG00000086316,NBDY,NBDY,nbdy,ensembl:mouse
ENSMUSG00000021978,EXTL3,EXTL3,extl3,ensembl:mouse
ENSMUSG00000075079,OR4A76,OR4A76,or4a76,ensembl:mouse
ENSMUSG00000091924,VMN1R185,VMN1R185,vmn1r185,ensembl:mouse
ENSMUSG00000075078,OR4A77,OR4A77,or4a77,ensembl:mouse
ENSMUSG00000009614,SARDH,SARDH,sardh,ensembl:mouse
ENSMUSG00000082906,SMT3H1-PS,SMT3H1-PS,smt3h1ps,ensembl:mouse
ENSMUSG00000118648,GM55117,GM55117,gm55117,ensembl:mouse
ENSMUSG00000030738,EIF3C,EIF3C,eif3c,ensembl:mouse
ENSMUSG00000036959,BCORL1,BCORL1,bcorl1,ensembl:mouse
ENSMUSG00000111919,GM46192,GM46192,gm46192,ensembl:mouse
ENSMUSG00002076134,GM54840,GM54840,gm54840,ensembl:mouse
ENSMUSG00000112467,GM48144,GM48144,gm48144,ensembl:mouse
ENSMUSG00000044499,HS3ST5,HS3ST5,hs3st5,ensembl:mouse
ENSMUSG00000035891,CERK,CERK,cerk,ensembl:mouse
ENSMUSG00000024771,LIPK,LIPK,lipk,ensembl:mouse
ENSMUSG00000114944,GM48299,GM48299,gm48299,ensembl:mouse
ENSMUSG00000007989,FZD3,FZD3,fzd3,ensembl:mouse
ENSMUSG00000020752,RECQL5,RECQL5,recql5,ensembl:mouse
ENSMUSG00000024516,SEC11C,SEC11C,sec11c,ensembl:mouse
ENSMUSG00000028982,SLC25A33,SLC25A33,slc25a33,ensembl:mouse
ENSMUSG00002074903,GM54523,GM54523,gm54523,ensembl:mouse
ENSMUSG00000114878,GM9086,GM9086,gm9086,ensembl:mouse
ENSMUSG00000040650,CYP2B23,CYP2B23,cyp2b23,ensembl:mouse
ENSMUSG00000034532,FBXO16,FBXO16,fbxo16,ensembl:mouse
ENSMUSG00000064768,SNORD60,SNORD60,snord60,ensembl:mouse
ENSMUSG00000117423,GM33508,GM33508,gm33508,ensembl:mouse
ENSMUSG00000028020,GLRB,GLRB,glrb,ensembl:mouse
ENSMUSG00000032855,PKD1,PKD1,pkd1,ensembl:mouse
ENSMUSG00002075739,GM54519,GM54519,gm54519,ensembl:mouse
ENSMUSG00000108692,GM45034,GM45034,gm45034,ensembl:mouse
ENSMUSG00000115042,GM29742,GM29742,gm29742,ensembl:mouse
ENSMUSG00000115285,GM49068,GM49068,gm49068,ensembl:mouse
ENSMUSG00000088071,GM22818,GM22818,gm22818,ensembl:mouse
ENSMUSG00000072511,HHLA1,HHLA1,hhla1,ensembl:mouse
ENSMUSG00000081601,GM13065,GM13065,gm13065,ensembl:mouse
ENSMUSG00000083173,GM13064,GM13064,gm13064,ensembl:mouse
ENSMUSG00000030523,TRPM1,TRPM1,trpm1,ensembl:mouse
ENSMUSG00002075745,GM55098,GM55098,gm55098,ensembl:mouse
ENSMUSG00002076480,GM55099,GM55099,gm55099,ensembl:mouse
ENSMUSG00000039911,SPSB1,SPSB1,spsb1,ensembl:mouse
ENSMUSG00000034252,SENP6,SENP6,senp6,ensembl:mouse
ENSMUSG00000111231,GM47054,GM47054,gm47054,ensembl:mouse
ENSMUSG00000088423,GM22554,GM22554,gm22554,ensembl:mouse
ENSMUSG00000060904,ARL1,ARL1,arl1,ensembl:mouse
ENSMUSG00000024770,LIPN,LIPN,lipn,ensembl:mouse
ENSMUSG00000022758,P2RX6,P2RX6,p2rx6,ensembl:mouse
ENSMUSG00000079470,UTP14B,UTP14B,utp14b,ensembl:mouse
ENSMUSG00000034522,ZFP395,ZFP395,zfp395,ensembl:mouse
ENSMUSG00000028980,H6PD,H6PD,h6pd,ensembl:mouse
ENSMUSG00000092454,GM2991,GM2991,gm2991,ensembl:mouse
ENSMUSG00000051864,TBC1D22A,TBC1D22A,tbc1d22a,ensembl:mouse
ENSMUSG00000103419,GM29808,GM29808,gm29808,ensembl:mouse
ENSMUSG00000105556,GM43080,GM43080,gm43080,ensembl:mouse
ENSMUSG00000099377,GM6159,GM6159,gm6159,ensembl:mouse
ENSMUSG00000099706,GM29536,GM29536,gm29536,ensembl:mouse
ENSMUSG00000025437,USP33,USP33,usp33,ensembl:mouse
ENSMUSG00000047330,KCNE4,KCNE4,kcne4,ensembl:mouse
ENSMUSG00002075813,GM54653,GM54653,gm54653,ensembl:mouse
ENSMUSG00000056078,LIPM,LIPM,lipm,ensembl:mouse
ENSMUSG00000091192,SARDHOS,SARDHOS,sardhos,ensembl:mouse
ENSMUSG00000101324,GM29187,GM29187,gm29187,ensembl:mouse
ENSMUSG00000045731,PNOC,PNOC,pnoc,ensembl:mouse
ENSMUSG00000111567,OR4A78,OR4A78,or4a78,ensembl:mouse
ENSMUSG00000072978,GM5830,GM5830,gm5830,ensembl:mouse
ENSMUSG00000037876,JMJD1C,JMJD1C,jmjd1c,ensembl:mouse
ENSMUSG00000046334,GM6195,GM6195,gm6195,ensembl:mouse
ENSMUSG00002075801,GM54812,GM54812,gm54812,ensembl:mouse
ENSMUSG00000050711,SCG2,SCG2,scg2,ensembl:mouse
ENSMUSG00000102813,GM37795,GM37795,gm37795,ensembl:mouse
ENSMUSG00000047875,GPR157,GPR157,gpr157,ensembl:mouse
ENSMUSG00000109865,HSPA14,HSPA14,hspa14,ensembl:mouse
ENSMUSG00000048442,SMIM5,SMIM5,smim5,ensembl:mouse
ENSMUSG00000099562,GM19027,GM19027,gm19027,ensembl:mouse
ENSMUSG00000077782,GM24160,GM24160,gm24160,ensembl:mouse
ENSMUSG00000055067,SMYD3,SMYD3,smyd3,ensembl:mouse
ENSMUSG00000046550,SPIN2C,SPIN2C,spin2c,ensembl:mouse
ENSMUSG00000118596,GM53001,GM53001,gm53001,ensembl:mouse
ENSMUSG00000028976,SLC2A5,SLC2A5,slc2a5,ensembl:mouse
ENSMUSG00000020962,GTF2A1,GTF2A1,gtf2a1,ensembl:mouse
ENSMUSG00000022031,ELP3,ELP3,elp3,ensembl:mouse
ENSMUSG00000075420,ERLN,ERLN,erln,ensembl:mouse
ENSMUSG00000067369,TRMT2B,TRMT2B,trmt2b,ensembl:mouse
ENSMUSG00000087072,RECQL5OS1,RECQL5OS1,recql5os1,ensembl:mouse
ENSMUSG00000024774,ANKRD22,ANKRD22,ankrd22,ensembl:mouse
ENSMUSG00000081767,GM12067,GM12067,gm12067,ensembl:mouse
ENSMUSG00000093771,AU023070,AU023070,au023070,ensembl:mouse
ENSMUSG00002076333,GM54928,GM54928,gm54928,ensembl:mouse
ENSMUSG00002075301,GM54929,GM54929,gm54929,ensembl:mouse
ENSMUSG00000077669,GM24255,GM24255,gm24255,ensembl:mouse
ENSMUSG00000047843,BRI3,BRI3,bri3,ensembl:mouse
ENSMUSG00000020755,SAP30BP,SAP30BP,sap30bp,ensembl:mouse
ENSMUSG00000117751,GM50256,GM50256,gm50256,ensembl:mouse
ENSMUSG00000117866,GM50175,GM50175,gm50175,ensembl:mouse
ENSMUSG00000115918,A930001M01RIK,A930001M01RIK,a930001m01rik,ensembl:mouse
ENSMUSG00002076170,GM54763,GM54763,gm54763,ensembl:mouse
ENSMUSG00000117910,GM50174,GM50174,gm50174,ensembl:mouse
ENSMUSG00000116303,GM49465,GM49465,gm49465,ensembl:mouse
ENSMUSG00000024517,GRP,GRP,grp,ensembl:mouse
ENSMUSG00000056258,KCNQ3,KCNQ3,kcnq3,ensembl:mouse
ENSMUSG00000002496,TSC2,TSC2,tsc2,ensembl:mouse
ENSMUSG00000022756,SLC7A4,SLC7A4,slc7a4,ensembl:mouse
ENSMUSG00000024776,STAMBPL1,STAMBPL1,stambpl1,ensembl:mouse
ENSMUSG00000062064,SLC2A7,SLC2A7,slc2a7,ensembl:mouse
ENSMUSG00000087746,GM25150,GM25150,gm25150,ensembl:mouse
ENSMUSG00000117734,GM50117,GM50117,gm50117,ensembl:mouse
ENSMUSG00000117846,GM50118,GM50118,gm50118,ensembl:mouse
ENSMUSG00000118162,GM50119,GM50119,gm50119,ensembl:mouse
ENSMUSG00000024518,RAX,RAX,rax,ensembl:mouse
ENSMUSG00000054702,AP1S3,AP1S3,ap1s3,ensembl:mouse
ENSMUSG00000038859,BAIAP2L1,BAIAP2L1,baiap2l1,ensembl:mouse
ENSMUSG00000115957,GM49466,GM49466,gm49466,ensembl:mouse
ENSMUSG00000099013,GM27153,GM27153,gm27153,ensembl:mouse
ENSMUSG00000039137,WHRN,WHRN,whrn,ensembl:mouse
ENSMUSG00000115866,GM49467,GM49467,gm49467,ensembl:mouse
ENSMUSG00002076128,GM54525,GM54525,gm54525,ensembl:mouse
ENSMUSG00000115784,GM30929,GM30929,gm30929,ensembl:mouse
ENSMUSG00000115351,GM19077,GM19077,gm19077,ensembl:mouse
ENSMUSG00000116353,GM49469,GM49469,gm49469,ensembl:mouse
ENSMUSG00002076844,GM54527,GM54527,gm54527,ensembl:mouse
ENSMUSG00000022375,DNAAF11,DNAAF11,dnaaf11,ensembl:mouse
ENSMUSG00000097907,RAXOS1,RAXOS1,raxos1,ensembl:mouse
ENSMUSG00000110819,OR4A79,OR4A79,or4a79,ensembl:mouse
ENSMUSG00000096474,GM5561,GM5561,gm5561,ensembl:mouse
ENSMUSG00000024519,CPLX4,CPLX4,cplx4,ensembl:mouse
ENSMUSG00000102235,GM37886,GM37886,gm37886,ensembl:mouse
ENSMUSG00000087064,SAP30BPOS,SAP30BPOS,sap30bpos,ensembl:mouse
ENSMUSG00000026492,TFB2M,TFB2M,tfb2m,ensembl:mouse
ENSMUSG00000032985,5730522E02RIK,5730522E02RIK,5730522e02rik,ensembl:mouse
ENSMUSG00000075075,OR4A80,OR4A80,or4a80,ensembl:mouse
ENSMUSG00000026888,GRB14,GRB14,grb14,ensembl:mouse
ENSMUSG00000041891,LMAN1,LMAN1,lman1,ensembl:mouse
ENSMUSG00000064761,GM23514,GM23514,gm23514,ensembl:mouse
ENSMUSG00000099015,MIR6372,MIR6372,mir6372,ensembl:mouse
ENSMUSG00000080365,GM25776,GM25776,gm25776,ensembl:mouse
ENSMUSG00000119883,GM22868,GM22868,gm22868,ensembl:mouse
ENSMUSG00000003119,CDK12,CDK12,cdk12,ensembl:mouse
ENSMUSG00000086894,GM15708,GM15708,gm15708,ensembl:mouse
ENSMUSG00000083574,GM15709,GM15709,gm15709,ensembl:mouse
ENSMUSG00000029313,AFF1,AFF1,aff1,ensembl:mouse
ENSMUSG00000055447,CD47,CD47,cd47,ensembl:mouse
ENSMUSG00000054863,TAFA5,TAFA5,tafa5,ensembl:mouse
ENSMUSG00000082395,GM15480,GM15480,gm15480,ensembl:mouse
ENSMUSG00000038949,CNST,CNST,cnst,ensembl:mouse
ENSMUSG00000098938,MIR6393,MIR6393,mir6393,ensembl:mouse
ENSMUSG00000116061,GM49472,GM49472,gm49472,ensembl:mouse
ENSMUSG00000116331,B230214G05RIK,B230214G05RIK,b230214g05rik,ensembl:mouse
ENSMUSG00000036944,TMEM71,TMEM71,tmem71,ensembl:mouse
ENSMUSG00000054117,ZDHHC25,ZDHHC25,zdhhc25,ensembl:mouse
ENSMUSG00000047643,GM5454,GM5454,gm5454,ensembl:mouse
ENSMUSG00000022387,BRD1,BRD1,brd1,ensembl:mouse
ENSMUSG00000021576,PDCD6,PDCD6,pdcd6,ensembl:mouse
ENSMUSG00000035783,ACTA2,ACTA2,acta2,ensembl:mouse
ENSMUSG00000051396,MSANTD7,MSANTD7,msantd7,ensembl:mouse
ENSMUSG00000061356,NUGGC,NUGGC,nuggc,ensembl:mouse
ENSMUSG00000075074,OR4A81,OR4A81,or4a81,ensembl:mouse
ENSMUSG00000088708,GM25558,GM25558,gm25558,ensembl:mouse
ENSMUSG00000093779,GM20648,GM20648,gm20648,ensembl:mouse
ENSMUSG00000084917,GM17477,GM17477,gm17477,ensembl:mouse
ENSMUSG00000113291,GM19001,GM19001,gm19001,ensembl:mouse
ENSMUSG00000113808,GM47988,GM47988,gm47988,ensembl:mouse
ENSMUSG00000022032,SCARA5,SCARA5,scara5,ensembl:mouse
ENSMUSG00000039048,FOXRED1,FOXRED1,foxred1,ensembl:mouse
ENSMUSG00000088019,GM23826,GM23826,gm23826,ensembl:mouse
ENSMUSG00000113501,GM18940,GM18940,gm18940,ensembl:mouse
ENSMUSG00000114180,GM47989,GM47989,gm47989,ensembl:mouse
ENSMUSG00000045148,OR4C12B,OR4C12B,or4c12b,ensembl:mouse
ENSMUSG00000113698,GM47987,GM47987,gm47987,ensembl:mouse
ENSMUSG00000113364,GM48059,GM48059,gm48059,ensembl:mouse
ENSMUSG00000113777,GM48060,GM48060,gm48060,ensembl:mouse
ENSMUSG00000118897,N-R5S60,N-R5S60,nr5s60,ensembl:mouse
ENSMUSG00000039496,CDNF,CDNF,cdnf,ensembl:mouse
ENSMUSG00000113948,RPL17-PS3,RPL17-PS3,rpl17ps3,ensembl:mouse
ENSMUSG00000084448,GM26256,GM26256,gm26256,ensembl:mouse
ENSMUSG00000113657,GM17821,GM17821,gm17821,ensembl:mouse
ENSMUSG00000114128,GM47452,GM47452,gm47452,ensembl:mouse
ENSMUSG00000113182,GM20102,GM20102,gm20102,ensembl:mouse
ENSMUSG00002075671,GM54702,GM54702,gm54702,ensembl:mouse
ENSMUSG00000113526,GM47453,GM47453,gm47453,ensembl:mouse
ENSMUSG00000021346,PRL8A8,PRL8A8,prl8a8,ensembl:mouse
ENSMUSG00000113674,HSPE1-PS1,HSPE1-PS1,hspe1ps1,ensembl:mouse
ENSMUSG00000020961,STON2,STON2,ston2,ensembl:mouse
ENSMUSG00000118066,GM50239,GM50239,gm50239,ensembl:mouse
ENSMUSG00000033578,TMEM35A,TMEM35A,tmem35a,ensembl:mouse
ENSMUSG00000024778,FAS,FAS,fas,ensembl:mouse
ENSMUSG00000081278,GM13186,GM13186,gm13186,ensembl:mouse
ENSMUSG00000082580,GM13182,GM13182,gm13182,ensembl:mouse
ENSMUSG00000075073,OR4A47,OR4A47,or4a47,ensembl:mouse
ENSMUSG00000075072,OR4C58,OR4C58,or4c58,ensembl:mouse
ENSMUSG00000031103,ELF4,ELF4,elf4,ensembl:mouse
ENSMUSG00000049057,OR4C10B,OR4C10B,or4c10b,ensembl:mouse
ENSMUSG00000089498,GM26359,GM26359,gm26359,ensembl:mouse
ENSMUSG00000019777,HDAC2,HDAC2,hdac2,ensembl:mouse
ENSMUSG00000049149,OR4C10,OR4C10,or4c10,ensembl:mouse
ENSMUSG00000068806,OR4C12,OR4C12,or4c12,ensembl:mouse
ENSMUSG00000026655,FAM107B,FAM107B,fam107b,ensembl:mouse
ENSMUSG00000113655,GM47454,GM47454,gm47454,ensembl:mouse
ENSMUSG00000113867,GM47456,GM47456,gm47456,ensembl:mouse
ENSMUSG00000034333,ZBED4,ZBED4,zbed4,ensembl:mouse
ENSMUSG00000113161,GM47457,GM47457,gm47457,ensembl:mouse
ENSMUSG00002075250,GM54659,GM54659,gm54659,ensembl:mouse
ENSMUSG00000113561,GM19176,GM19176,gm19176,ensembl:mouse
ENSMUSG00002076079,GM54660,GM54660,gm54660,ensembl:mouse
ENSMUSG00000113166,GM19047,GM19047,gm19047,ensembl:mouse
ENSMUSG00000050370,CH25H,CH25H,ch25h,ensembl:mouse
ENSMUSG00000113503,GM47490,GM47490,gm47490,ensembl:mouse
ENSMUSG00002076363,GM54585,GM54585,gm54585,ensembl:mouse
ENSMUSG00000112933,GM47491,GM47491,gm47491,ensembl:mouse
ENSMUSG00000024781,LIPA,LIPA,lipa,ensembl:mouse
ENSMUSG00000113098,GM2912,GM2912,gm2912,ensembl:mouse
ENSMUSG00000117907,GM50142,GM50142,gm50142,ensembl:mouse
